time_s,AIN1_RAW,AIN2_RAW,AIN3_RAW,AIN4_RAW,AIN1_voltage_est,AIN2_voltage_est,AIN3_voltage_est,AIN4_voltage_est,AIN1_filtered_v,AIN2_filtered_v,AIN3_filtered_v,AIN4_filtered_v
3.47,2417,1347,2463,629,2.92164835164835,1.62824175824176,2.97725274725275,0.76032967032967,2.8981978021978,1.65241758241758,3.00336263736264,0.788373626373626
3.48,2359,1324,2481,621,2.85153846153846,1.60043956043956,2.99901098901099,0.750659340659341,2.8900989010989,1.63138461538462,3.00251648351648,0.766373626373626
3.49,2449,1343,2501,594,2.96032967032967,1.62340659340659,3.02318681318681,0.718021978021978,2.86749450549451,1.62231868131868,3.00251648351648,0.74654945054945
3.5,2329,1288,2524,563,2.81527472527473,1.55692307692308,3.05098901098901,0.680549450549451,2.87027472527472,1.60587912087912,3.01194505494505,0.729747252747253
3.51,2392,1310,2518,591,2.89142857142857,1.58351648351648,3.04373626373626,0.714395604395604,2.86507692307692,1.59221978021978,3.0175054945055,0.711494505494506
3.52,2339,1302,2468,577,2.82736263736264,1.57384615384615,2.9832967032967,0.697472527472528,2.84476923076923,1.58375824175824,3.02064835164835,0.699527472527473
3.53,2268,1339,2480,559,2.74153846153846,1.61857142857143,2.9978021978022,0.675714285714286,2.82240659340659,1.5759010989011,3.02910989010989,0.685989010989011
3.54,2342,1272,2527,533,2.83098901098901,1.53758241758242,3.05461538461538,0.644285714285714,2.80717582417582,1.56840659340659,3.03418681318681,0.674505494505494
3.55,2366,1278,2523,545,2.86,1.54483516483516,3.04978021978022,0.658791208791209,2.78578021978022,1.55583516483516,3.04010989010989,0.660967032967033
3.56,2273,1299,2504,575,2.74758241758242,1.57021978021978,3.02681318681319,0.695054945054945,2.77502197802198,1.54967032967033,3.03720879120879,0.65443956043956
3.57,2232,1282,2533,517,2.69802197802198,1.54967032967033,3.06186813186813,0.624945054945055,2.75326373626374,1.53407692307692,3.04131868131868,0.642351648351648
3.58,2233,1262,2523,526,2.69923076923077,1.52549450549451,3.04978021978022,0.635824175824176,2.739,1.51763736263736,3.04615384615385,0.632439560439561
3.59,2272,1239,2550,482,2.74637362637363,1.49769230769231,3.08241758241758,0.582637362637363,2.73114285714286,1.4982967032967,3.05872527472528,0.616362637362637
3.6,2240,1237,2500,509,2.70769230769231,1.49527472527473,3.02197802197802,0.615274725274725,2.70938461538462,1.48524175824176,3.06198901098901,0.609835164835165
3.61,2212,1181,2552,491,2.67384615384615,1.42758241758242,3.08483516483516,0.593516483516484,2.68774725274725,1.47532967032967,3.06138461538462,0.599802197802198
3.62,2221,1166,2508,495,2.68472527472527,1.40945054945055,3.03164835164835,0.598351648351648,2.66768131868132,1.46179120879121,3.07468131868132,0.58445054945055
3.63,2203,1179,2584,426,2.66296703296703,1.42516483516484,3.12351648351648,0.514945054945055,2.65946153846154,1.44196703296703,3.07903296703297,0.57610989010989
3.64,2162,1164,2554,479,2.61340659340659,1.40703296703297,3.08725274725275,0.579010989010989,2.65583516483516,1.43410989010989,3.0851978021978,0.570791208791209
3.65,2187,1196,2518,462,2.64362637362637,1.44571428571429,3.04373626373626,0.558461538461538,2.63927472527473,1.4248021978022,3.08773626373626,0.56643956043956
3.66,2107,1187,2614,448,2.54692307692308,1.43483516483516,3.15978021978022,0.541538461538462,2.62803296703297,1.4167032967033,3.09523076923077,0.560758241758242
3.67,2164,1118,2569,448,2.61582417582418,1.35142857142857,3.10538461538462,0.541538461538462,2.61836263736264,1.41114285714286,3.09994505494506,0.552054945054945
3.68,2203,1197,2574,482,2.66296703296703,1.44692307692308,3.11142857142857,0.582637362637363,2.59587912087912,1.41754945054945,3.10864835164835,0.555439560439561
3.69,2135,1162,2571,446,2.58076923076923,1.40461538461538,3.1078021978022,0.539120879120879,2.58246153846154,1.40969230769231,3.11154945054945,0.560637362637363
3.7,2147,1170,2562,462,2.59527472527473,1.41428571428571,3.09692307692308,0.558461538461538,2.58052747252747,1.40630769230769,3.11759340659341,0.561725274725275
3.71,2132,1135,2591,419,2.57714285714286,1.37197802197802,3.13197802197802,0.506483516483516,2.56154945054945,1.40123076923077,3.12956043956044,0.56232967032967
3.72,2035,1219,2580,523,2.45989010989011,1.47351648351648,3.11868131868132,0.632197802197802,2.56118681318681,1.39772527472527,3.12702197802198,0.56378021978022
3.73,2092,1114,2608,469,2.52879120879121,1.34659340659341,3.15252747252747,0.566923076923077,2.5490989010989,1.40292307692308,3.13427472527473,0.566197802197802
3.74,2146,1136,2604,488,2.59406593406593,1.37318681318681,3.14769230769231,0.58989010989011,2.52371428571429,1.40727472527473,3.14225274725275,0.567769230769231
3.75,2030,1154,2617,467,2.45384615384615,1.39494505494506,3.16340659340659,0.564505494505494,2.52589010989011,1.40461538461538,3.15385714285714,0.572604395604396
3.76,2104,1158,2593,460,2.5432967032967,1.39978021978022,3.1343956043956,0.556043956043956,2.50884615384615,1.40691208791209,3.16521978021978,0.579857142857143
3.77,2064,1161,2629,468,2.49494505494506,1.40340659340659,3.17791208791209,0.565714285714286,2.4963956043956,1.4102967032967,3.16630769230769,0.58843956043956
3.78,1993,1233,2640,495,2.40912087912088,1.49043956043956,3.19120879120879,0.598351648351648,2.4882967032967,1.41162637362637,3.1738021978022,0.590736263736264
3.79,2153,1140,2667,486,2.60252747252747,1.37802197802198,3.22384615384615,0.587472527472527,2.47608791208791,1.42178021978022,3.18347252747253,0.594846153846154
3.8,2006,1189,2656,522,2.42483516483516,1.43725274725275,3.21054945054945,0.630989010989011,2.44961538461538,1.43386813186813,3.1929010989011,0.597626373626374
3.81,2029,1163,2600,490,2.45263736263736,1.40582417582418,3.14285714285714,0.592307692307692,2.44465934065934,1.44305494505495,3.19689010989011,0.602461538461538
3.82,1968,1230,2642,542,2.3789010989011,1.48681318681319,3.19362637362637,0.655164835164835,2.42483516483516,1.4526043956044,3.20148351648352,0.609351648351648
3.83,1991,1198,2688,503,2.4067032967033,1.44813186813187,3.24923076923077,0.608021978021978,2.40694505494506,1.452,3.20764835164835,0.623010989010989
3.84,1927,1236,2682,511,2.32934065934066,1.49406593406593,3.24197802197802,0.617692307692308,2.39848351648352,1.45067032967033,3.2126043956044,0.636065934065934
3.85,1989,1230,2650,507,2.40428571428571,1.48681318681319,3.2032967032967,0.612857142857143,2.37116483516483,1.46263736263736,3.21127472527473,0.650087912087912
3.86,1940,1237,2631,517,2.34505494505494,1.49527472527473,3.18032967032967,0.624945054945055,2.35653846153846,1.47013186813187,3.2126043956044,0.656373626373626
3.87,1916,1156,2680,581,2.31604395604396,1.39736263736264,3.23956043956044,0.702307692307692,2.33284615384615,1.4843956043956,3.22408791208791,0.667736263736264
3.88,1923,1222,2681,603,2.32450549450549,1.47714285714286,3.24076923076923,0.728901098901099,2.31918681318681,1.48536263736264,3.23375824175824,0.67656043956044
3.89,1927,1239,2656,602,2.32934065934066,1.49769230769231,3.21054945054945,0.727692307692308,2.31072527472527,1.49031868131868,3.23520879120879,0.693483516483516
3.9,1885,1251,2667,574,2.27857142857143,1.5121978021978,3.22384615384615,0.693846153846154,2.29754945054945,1.49043956043956,3.24221978021978,0.705450549450549
3.91,1833,1281,2695,584,2.21571428571429,1.54846153846154,3.25769230769231,0.705934065934066,2.28352747252747,1.49865934065934,3.25418681318681,0.724065934065934
3.92,1855,1238,2722,615,2.24230769230769,1.49648351648352,3.29032967032967,0.743406593406593,2.27434065934066,1.50047252747253,3.26240659340659,0.741472527472527
3.93,1921,1239,2700,643,2.32208791208791,1.49769230769231,3.26373626373626,0.777252747252747,2.25983516483516,1.51425274725275,3.27328571428571,0.755857142857143
3.94,1818,1237,2740,610,2.19758241758242,1.49527472527473,3.31208791208791,0.737362637362637,2.24218681318681,1.52875824175824,3.27751648351648,0.768791208791209
3.95,1873,1298,2749,661,2.26406593406593,1.56901098901099,3.32296703296703,0.799010989010989,2.2271978021978,1.53516483516484,3.28585714285714,0.781
3.96,1864,1252,2699,661,2.25318681318681,1.51340659340659,3.26252747252747,0.799010989010989,2.21958241758242,1.54543956043956,3.29081318681319,0.798043956043956
3.97,1796,1270,2770,700,2.17098901098901,1.53516483516484,3.34835164835165,0.846153846153846,2.22272527472528,1.551,3.29637362637363,0.818472527472527
3.98,1777,1342,2716,710,2.14802197802198,1.6221978021978,3.28307692307692,0.858241758241758,2.22151648351648,1.5752967032967,3.29915384615385,0.837934065934066
3.99,1803,1292,2725,703,2.17945054945055,1.56175824175824,3.29395604395604,0.84978021978022,2.19613186813187,1.59536263736264,3.3080989010989,0.851956043956044
4,1822,1336,2708,715,2.20241758241758,1.61494505494505,3.27340659340659,0.864285714285714,2.17872527472527,1.61724175824176,3.31595604395604,0.874802197802198
4.01,1859,1327,2741,753,2.24714285714286,1.60406593406593,3.3132967032967,0.91021978021978,2.16095604395604,1.63114285714286,3.31656043956044,0.885439560439561
4.02,1845,1439,2745,776,2.23021978021978,1.73945054945055,3.31813186813187,0.938021978021978,2.14572527472527,1.65906593406593,3.32393406593407,0.900791208791209
4.03,1711,1405,2774,759,2.06824175824176,1.69835164835165,3.35318681318681,0.917472527472527,2.1369010989011,1.6771978021978,3.32901098901099,0.914087912087912
4.04,1674,1418,2805,799,2.02351648351648,1.71406593406593,3.39065934065934,0.965824175824176,2.12287912087912,1.69206593406593,3.33396703296703,0.921098901098901
4.05,1726,1413,2754,749,2.08637362637363,1.70802197802198,3.32901098901099,0.905384615384615,2.11163736263736,1.71068131868132,3.3417032967033,0.935483516483517
4.06,1738,1483,2760,788,2.10087912087912,1.79263736263736,3.33626373626374,0.952527472527473,2.10462637362637,1.73038461538462,3.35306593406593,0.953857142857143
4.07,1723,1420,2812,810,2.08274725274725,1.71648351648352,3.39912087912088,0.979120879120879,2.09652747252747,1.74754945054945,3.3608021978022,0.960505494505494
4.08,1661,1465,2757,768,2.0078021978022,1.77087912087912,3.33263736263736,0.928351648351648,2.08734065934066,1.7512967032967,3.3653956043956,0.962076923076923
4.09,1710,1446,2789,822,2.06703296703297,1.74791208791209,3.37131868131868,0.993626373626374,2.08601098901099,1.77305494505495,3.36769230769231,0.973076923076923
4.1,1764,1499,2802,867,2.13230769230769,1.81197802197802,3.38703296703297,1.04802197802198,2.08758241758242,1.78526373626374,3.366,0.98045054945055
4.11,1792,1469,2805,808,2.16615384615385,1.77571428571429,3.39065934065934,0.976703296703297,2.06957142857143,1.80835164835165,3.37494505494506,0.99
4.12,1769,1470,2783,789,2.13835164835165,1.77692307692308,3.36406593406593,0.953736263736264,2.06340659340659,1.82237362637363,3.38521978021978,0.997010989010989
4.13,1700,1585,2793,850,2.05494505494506,1.91593406593407,3.37615384615385,1.02747252747253,2.04732967032967,1.84401098901099,3.39210989010989,1.00269230769231
4.14,1687,1519,2791,860,2.03923076923077,1.83615384615385,3.37373626373626,1.03956043956044,2.04092307692308,1.86262637362637,3.40117582417582,1.01103296703297
4.15,1577,1604,2828,828,1.90626373626374,1.9389010989011,3.41846153846154,1.00087912087912,2.03004395604396,1.88559340659341,3.40117582417582,1.01876923076923
4.16,1687,1599,2845,846,2.03923076923077,1.93285714285714,3.43901098901099,1.02263736263736,2.01723076923077,1.90602197802198,3.40806593406593,1.01586813186813
4.17,1590,1599,2869,857,1.92197802197802,1.93285714285714,3.46802197802198,1.03593406593407,1.99789010989011,1.92463736263736,3.40649450549451,1.02614285714286
4.18,1608,1619,2832,837,1.94373626373626,1.95703296703297,3.4232967032967,1.01175824175824,1.97697802197802,1.93769230769231,3.41120879120879,1.03750549450549
4.19,1620,1636,2789,886,1.95824175824176,1.97758241758242,3.37131868131868,1.07098901098901,1.9638021978022,1.95364835164835,3.40987912087912,1.03146153846154
4.2,1658,1668,2859,843,2.00417582417582,2.01626373626374,3.45593406593407,1.01901098901099,1.96174725274725,1.97045054945055,3.41592307692308,1.03412087912088
4.21,1632,1623,2792,893,1.97274725274725,1.96186813186813,3.37494505494506,1.07945054945055,1.96754945054945,1.98012087912088,3.42232967032967,1.03230769230769
4.22,1596,1578,2822,883,1.92923076923077,1.90747252747253,3.41120879120879,1.06736263736264,1.95159340659341,1.99849450549451,3.43006593406593,1.03532967032967
4.23,1591,1717,2782,800,1.92318681318681,2.07549450549451,3.36285714285714,0.967032967032967,1.94978021978022,2.0107032967033,3.43103296703297,1.02892307692308
4.24,1670,1658,2841,882,2.01868131868132,2.00417582417582,3.43417582417582,1.06615384615385,1.94421978021978,2.02545054945055,3.43103296703297,1.03013186813187
4.25,1625,1684,2881,813,1.96428571428571,2.0356043956044,3.48252747252747,0.982747252747253,1.9353956043956,2.0379010989011,3.44517582417582,1.02396703296703
4.26,1555,1751,2909,871,1.87967032967033,2.11659340659341,3.51637362637363,1.05285714285714,1.92717582417582,2.04865934065934,3.44686813186813,1.02263736263736
4.27,1575,1700,2877,804,1.90384615384615,2.05494505494506,3.47769230769231,0.971868131868132,1.91762637362637,2.06679120879121,3.4569010989011,1.01671428571429
4.28,1562,1741,2832,847,1.88813186813187,2.10450549450549,3.4232967032967,1.02384615384615,1.91665934065934,2.08226373626374,3.4627032967033,1.01006593406593
4.29,1547,1739,2906,835,1.87,2.10208791208791,3.51274725274725,1.00934065934066,1.91702197802198,2.09882417582418,3.48289010989011,1.00801098901099
4.3,1590,1757,2873,832,1.92197802197802,2.12384615384615,3.47285714285714,1.00571428571429,1.90916483516483,2.11683516483516,3.48893406593407,0.992054945054945
4.31,1553,1773,2875,844,1.87725274725275,2.14318681318681,3.47527472527472,1.02021978021978,1.89671428571429,2.12457142857143,3.49413186813187,0.993142857142857
4.32,1588,1706,2870,828,1.91956043956044,2.0621978021978,3.46923076923077,1.00087912087912,1.89054945054945,2.13605494505495,3.49485714285714,0.980934065934066
4.33,1594,1854,2949,783,1.92681318681319,2.2410989010989,3.56472527472527,0.946483516483516,1.88873626373626,2.15491208791209,3.49945054945055,0.979
4.34,1605,1807,2891,750,1.94010989010989,2.18428571428571,3.49461538461538,0.906593406593407,1.89175824175824,2.15648351648352,3.51274725274725,0.968
4.35,1522,1748,2924,822,1.83978021978022,2.11296703296703,3.53450549450549,0.993626373626374,1.89175824175824,2.16808791208791,3.51347252747253,0.958450549450549
4.36,1504,1846,2915,770,1.81802197802198,2.23142857142857,3.52362637362637,0.930769230769231,1.8861978021978,2.18065934065934,3.51879120879121,0.942736263736264
4.37,1560,1856,2915,788,1.88571428571429,2.24351648351648,3.52362637362637,0.952527472527473,1.88486813186813,2.19020879120879,3.52483516483517,0.927263736263736
4.38,1587,1754,2942,756,1.91835164835165,2.12021978021978,3.55626373626374,0.913846153846154,1.88136263736264,2.20048351648352,3.53353846153846,0.916263736263736
4.39,1547,1835,2912,756,1.87,2.21813186813187,3.52,0.913846153846154,1.88897802197802,2.1948021978022,3.53559340659341,0.904538461538462
4.4,1544,1861,2917,702,1.86637362637363,2.24956043956044,3.52604395604396,0.848571428571429,1.88946153846154,2.19685714285714,3.54212087912088,0.897648351648352
4.41,1542,1852,2925,716,1.86395604395604,2.23868131868132,3.53571428571429,0.865494505494505,1.89550549450549,2.2051978021978,3.54695604395604,0.880483516483517
4.42,1559,1791,2942,737,1.88450549450549,2.16494505494506,3.55626373626374,0.890879120879121,1.91025274725275,2.2006043956044,3.54889010989011,0.870208791208791
4.43,1657,1807,2966,686,2.00296703296703,2.18428571428571,3.58527472527472,0.829230769230769,1.91351648351648,2.18912087912088,3.55336263736264,0.848934065934066
4.44,1609,1824,2945,693,1.94494505494505,2.20483516483516,3.55989010989011,0.837692307692308,1.91412087912088,2.19431868131868,3.55904395604396,0.838417582417582
4.45,1572,1817,2964,680,1.90021978021978,2.19637362637363,3.58285714285714,0.821978021978022,1.91847252747253,2.19081318681319,3.56943956043956,0.822582417582418
4.46,1626,1808,2931,685,1.96549450549451,2.18549450549451,3.54296703296703,0.828021978021978,1.92451648351648,2.18585714285714,3.57101098901099,0.806142857142857
4.47,1587,1761,2952,612,1.91835164835165,2.12868131868132,3.56835164835165,0.73978021978022,1.94313186813187,2.18779120879121,3.57427472527473,0.794296703296703
4.48,1592,1797,2989,669,1.9243956043956,2.1721978021978,3.61307692307692,0.808681318681319,1.95135164835165,2.18307692307692,3.57681318681319,0.77410989010989
4.49,1583,1806,2998,625,1.91351648351648,2.18307692307692,3.62395604395604,0.755494505494505,1.9521978021978,2.18126373626374,3.57620879120879,0.758395604395604
4.5,1594,1820,2930,566,1.92681318681319,2.2,3.54175824175824,0.684175824175824,1.94808791208791,2.18065934065934,3.57741758241758,0.740142857142857
4.51,1696,1868,2952,618,2.05010989010989,2.25802197802198,3.56835164835165,0.747032967032967,1.95376923076923,2.18017582417582,3.57548351648352,0.723582417582417
4.52,1627,1752,2963,570,1.9667032967033,2.1178021978022,3.58164835164835,0.689010989010989,1.95123076923077,2.17497802197802,3.58140659340659,0.69989010989011
4.53,1664,1792,2961,556,2.01142857142857,2.16615384615385,3.57923076923077,0.672087912087912,1.9492967032967,2.1802967032967,3.58273626373626,0.692395604395604
4.54,1575,1819,2955,542,1.90384615384615,2.19879120879121,3.57197802197802,0.655164835164835,1.95328571428571,2.16482417582418,3.58624175824176,0.676681318681319
4.55,1619,1813,2948,543,1.95703296703297,2.19153846153846,3.56351648351648,0.656373626373626,1.95667032967033,2.16808791208791,3.57850549450549,0.659274725274725
4.56,1605,1765,2980,489,1.94010989010989,2.13351648351648,3.6021978021978,0.591098901098901,1.95981318681319,2.15732967032967,3.59156043956044,0.65310989010989
4.57,1571,1805,2963,550,1.89901098901099,2.18186813186813,3.58164835164835,0.664835164835165,1.9586043956044,2.14451648351648,3.59385714285714,0.63110989010989
4.58,1625,1669,3018,539,1.96428571428571,2.01747252747253,3.64813186813187,0.651538461538462,1.9660989010989,2.14282417582418,3.60256043956044,0.617208791208791
4.59,1611,1833,2934,481,1.94736263736264,2.21571428571429,3.54659340659341,0.581428571428571,1.97069230769231,2.13581318681319,3.60969230769231,0.608989010989011
4.6,1620,1731,3038,515,1.95824175824176,2.09241758241758,3.67230769230769,0.622527472527473,1.97165934065934,2.1207032967033,3.62262637362637,0.597868131868132
4.61,1686,1762,2971,436,2.03802197802198,2.12989010989011,3.59131868131868,0.527032967032967,1.97310989010989,2.10607692307692,3.62963736263736,0.587351648351648
4.62,1689,1738,3035,455,2.04164835164835,2.10087912087912,3.66868131868132,0.55,1.97383516483516,2.09459340659341,3.63120879120879,0.579010989010989
4.63,1702,1734,3020,488,2.05736263736264,2.09604395604396,3.65054945054945,0.58989010989011,1.98531868131868,2.08238461538462,3.63882417582418,0.565956043956044
4.64,1583,1694,3062,450,1.91351648351648,2.04769230769231,3.70131868131868,0.543956043956044,1.9880989010989,2.08286813186813,3.63640659340659,0.550241758241758
4.65,1631,1692,3006,456,1.97153846153846,2.04527472527473,3.63362637362637,0.551208791208791,2.00405494505494,2.06340659340659,3.64607692307692,0.547945054945055
4.66,1611,1670,2993,420,1.94736263736264,2.01868131868132,3.61791208791209,0.507692307692308,2.0233956043956,2.05434065934066,3.64414285714286,0.535978021978022
4.67,1666,1704,3026,442,2.01384615384615,2.05978021978022,3.6578021978022,0.534285714285714,2.02158241758242,2.04321978021978,3.64523076923077,0.53767032967033
4.68,1648,1673,2998,409,1.99208791208791,2.02230769230769,3.62395604395604,0.494395604395604,2.02653846153846,2.03826373626374,3.64668131868132,0.543351648351648
4.69,1743,1672,3014,462,2.10692307692308,2.0210989010989,3.6432967032967,0.558461538461538,2.04297802197802,2.02424175824176,3.64692307692308,0.540571428571429
4.7,1780,1656,3022,416,2.15164835164835,2.00175824175824,3.65296703296703,0.502857142857143,2.06582417582418,2.01348351648352,3.64317582417582,0.540571428571429
4.71,1671,1670,2980,450,2.01989010989011,2.01868131868132,3.6021978021978,0.543956043956044,2.08262637362637,2.00224175824176,3.64789010989011,0.540087912087912
4.72,1730,1697,3047,502,2.09120879120879,2.05131868131868,3.68318681318681,0.606813186813187,2.10317582417582,1.99075824175824,3.65731868131868,0.548912087912088
4.73,1838,1618,3022,465,2.22175824175824,1.95582417582418,3.65296703296703,0.562087912087912,2.11369230769231,1.97202197802198,3.65502197802198,0.550725274725275
4.74,1772,1605,3031,450,2.14197802197802,1.94010989010989,3.66384615384615,0.543956043956044,2.13448351648352,1.9550989010989,3.65635164835165,0.559186813186813
4.75,1770,1599,3045,452,2.13956043956044,1.93285714285714,3.68076923076923,0.546373626373626,2.14572527472528,1.93841758241758,3.65768131868132,0.561725274725275
4.76,1781,1575,3071,493,2.15285714285714,1.90384615384615,3.7121978021978,0.595934065934066,2.15201098901099,1.91835164835165,3.66227472527473,0.573208791208791
4.77,1753,1549,3007,457,2.11901098901099,1.87241758241758,3.63483516483516,0.552417582417582,2.18005494505495,1.90021978021978,3.66807692307692,0.580340659340659
4.78,1820,1533,3009,479,2.2,1.85307692307692,3.63725274725275,0.579010989010989,2.18634065934066,1.87761538461538,3.66976923076923,0.58710989010989
4.79,1836,1534,3025,483,2.21934065934066,1.85428571428571,3.65659340659341,0.583846153846154,2.19117582417582,1.86226373626374,3.67061538461538,0.601494505494505
4.8,1832,1490,3060,511,2.21450549450549,1.8010989010989,3.6989010989011,0.617692307692308,2.21813186813187,1.84558241758242,3.67774725274725,0.614307692307692
4.81,1903,1520,3028,509,2.30032967032967,1.83736263736264,3.66021978021978,0.615274725274725,2.22756043956044,1.81826373626374,3.67424175824176,0.624461538461538
4.82,1782,1510,3061,558,2.15406593406593,1.82527472527473,3.70010989010989,0.674505494505494,2.24158241758242,1.79408791208791,3.67267032967033,0.631472527472527
4.83,1878,1491,3029,584,2.27010989010989,1.80230769230769,3.66142857142857,0.705934065934066,2.26213186813187,1.77486813186813,3.67158241758242,0.645010989010989
4.84,1995,1467,3090,556,2.41153846153846,1.7732967032967,3.73516483516483,0.672087912087912,2.27010989010989,1.75963736263736,3.67956043956044,0.657098901098901
4.85,1848,1373,3016,536,2.23384615384615,1.65967032967033,3.64571428571429,0.647912087912088,2.29646153846154,1.73836263736264,3.68234065934066,0.671120879120879
4.86,1897,1375,3058,551,2.29307692307692,1.66208791208791,3.69648351648352,0.666043956043956,2.31,1.72010989010989,3.68415384615385,0.684659340659341
4.87,1923,1390,2998,569,2.32450549450549,1.68021978021978,3.62395604395604,0.687802197802198,2.31640659340659,1.71140659340659,3.6879010989011,0.69445054945055
4.88,1886,1407,3075,579,2.27978021978022,1.70076923076923,3.71703296703297,0.69989010989011,2.34565934065934,1.68638461538462,3.68330769230769,0.706659340659341
4.89,2054,1358,3048,599,2.48285714285714,1.64153846153846,3.6843956043956,0.724065934065934,2.35279120879121,1.66740659340659,3.68572527472527,0.714758241758242
4.9,1944,1339,3075,623,2.34989010989011,1.61857142857143,3.71703296703297,0.753076923076923,2.36246153846154,1.65253846153846,3.68137362637363,0.723945054945055
4.91,1956,1448,3059,590,2.3643956043956,1.75032967032967,3.69769230769231,0.713186813186813,2.37515384615385,1.6441978021978,3.68306593406593,0.740142857142857
4.92,2024,1303,3023,659,2.44659340659341,1.57505494505494,3.65417582417582,0.796593406593407,2.38772527472527,1.63223076923077,3.68221978021978,0.751989010989011
4.93,1937,1334,3049,651,2.34142857142857,1.61252747252747,3.6856043956044,0.786923076923077,2.40053846153846,1.61953846153846,3.68923076923077,0.757912087912088
4.94,2075,1344,3054,632,2.50824175824176,1.62461538461538,3.69164835164835,0.763956043956044,2.41915384615385,1.59596703296703,3.68584615384615,0.773989010989011
4.95,1953,1304,3030,670,2.36076923076923,1.57626373626374,3.66263736263736,0.80989010989011,2.41528571428571,1.58702197802198,3.68584615384615,0.791032967032967
4.96,2001,1276,3051,649,2.41879120879121,1.54241758241758,3.68802197802198,0.784505494505494,2.42858241758242,1.58810989010989,3.68584615384615,0.802758241758242
4.97,2029,1285,3056,618,2.45263736263736,1.5532967032967,3.69406593406593,0.747032967032967,2.44091208791209,1.55740659340659,3.68669230769231,0.818714285714286
4.98,2040,1212,3047,712,2.46593406593407,1.46505494505495,3.68318681318681,0.860659340659341,2.45928571428571,1.54967032967033,3.69551648351648,0.82645054945055
4.99,2022,1284,3048,740,2.44417582417582,1.55208791208791,3.6843956043956,0.894505494505495,2.48708791208791,1.54,3.69841758241758,0.846516483516484
5,2054,1348,3075,720,2.48285714285714,1.62945054945055,3.71703296703297,0.87032967032967,2.49276923076923,1.52791208791209,3.70289010989011,0.861989010989011
5.01,2058,1194,3066,722,2.48769230769231,1.4432967032967,3.70615384615385,0.872747252747253,2.52298901098901,1.51026373626374,3.70276923076923,0.876494505494506
5.02,2176,1239,3096,723,2.63032967032967,1.49769230769231,3.74241758241758,0.873956043956044,2.54523076923077,1.49781318681319,3.7040989010989,0.895714285714286
5.03,2167,1254,3073,817,2.61945054945055,1.51582417582418,3.71461538461538,0.987582417582418,2.55901098901099,1.48608791208791,3.70240659340659,0.917351648351648
5.04,2122,1244,3091,760,2.56505494505495,1.50373626373626,3.73637362637363,0.918681318681319,2.5733956043956,1.47605494505495,3.70240659340659,0.934274725274725
5.05,2203,1158,3029,790,2.66296703296703,1.39978021978022,3.66142857142857,0.954945054945055,2.58391208791209,1.47037362637363,3.70240659340659,0.942494505494506
5.06,2185,1173,3062,808,2.64120879120879,1.41791208791209,3.70131868131868,0.976703296703297,2.60712087912088,1.44994505494505,3.70131868131868,0.957604395604396
5.07,2143,1188,3042,797,2.59043956043956,1.43604395604396,3.67714285714286,0.963406593406593,2.63057142857143,1.44365934065934,3.69962637362637,0.969087912087912
5.08,2159,1129,3047,852,2.60978021978022,1.36472527472527,3.68318681318681,1.02989010989011,2.63589010989011,1.43942857142857,3.69454945054945,0.983351648351648
5.09,2109,1237,3048,808,2.54934065934066,1.49527472527473,3.6843956043956,0.976703296703297,2.64483516483516,1.42286813186813,3.69213186813187,0.99
5.1,2246,1179,3066,845,2.71494505494505,1.42516483516484,3.70615384615385,1.02142857142857,2.66151648351648,1.4131978021978,3.69285714285714,0.997494505494506
5.11,2252,1142,3052,817,2.7221978021978,1.38043956043956,3.68923076923077,0.987582417582418,2.67336263736264,1.41356043956044,3.696,1.00740659340659
5.12,2220,1204,3054,841,2.68351648351648,1.45538461538462,3.69164835164835,1.01659340659341,2.68218681318681,1.40751648351648,3.70228571428571,1.01913186813187
5.13,2241,1117,3053,872,2.7089010989011,1.35021978021978,3.69043956043956,1.05406593406593,2.69935164835165,1.41186813186813,3.71014285714286,1.02336263736264
5.14,2260,1164,3097,822,2.73186813186813,1.40703296703297,3.74362637362637,0.993626373626374,2.70394505494505,1.41694505494505,3.71231868131868,1.02505494505494
5.15,2301,1161,3055,872,2.78142857142857,1.40340659340659,3.69285714285714,1.05406593406593,2.72316483516484,1.40195604395604,3.718,1.03049450549451
5.16,2258,1123,3114,905,2.72945054945055,1.35747252747253,3.76417582417582,1.09395604395604,2.7309010989011,1.39881318681319,3.71932967032967,1.03315384615385
5.17,2285,1224,3107,832,2.76208791208791,1.47956043956044,3.75571428571429,1.00571428571429,2.73283516483516,1.40002197802198,3.71606593406593,1.04040659340659
5.18,2197,1171,3065,866,2.65571428571429,1.41549450549451,3.70494505494506,1.04681318681319,2.74202197802198,1.40485714285714,3.71316483516483,1.04113186813187
5.19,2268,1113,3095,853,2.74153846153846,1.34538461538462,3.74120879120879,1.0310989010989,2.7522967032967,1.41186813186813,3.70615384615385,1.04753846153846
5.2,2310,1153,3077,867,2.79230769230769,1.39373626373626,3.71945054945055,1.04802197802198,2.76643956043956,1.42045054945055,3.69648351648352,1.04910989010989
5.21,2268,1152,3025,877,2.74153846153846,1.39252747252747,3.65659340659341,1.06010989010989,2.77042857142857,1.43,3.696,1.04765934065934
5.22,2296,1244,3030,847,2.77538461538462,1.50373626373626,3.66263736263736,1.02384615384615,2.78989010989011,1.44003296703297,3.6872967032967,1.03315384615385
